frame_no,timestamp_sec,track_id,class_name,confidence,x1,y1,x2,y2,center_x,center_y,count_mode,event_type,line_index,counted,motion_state,avg_per_frame,displacement,moving,in_roi
48,1.6,70,person,0.7912,278,488,297,534,287.5,511.0,multiline,none,-1,False,recently_moving,1.29,14.01,True,True
48,1.6,59,truck,0.7423,0,510,123,638,61.5,574.0,multiline,none,-1,False,recently_moving,1.97,21.36,True,True
49,1.6333,1,person,0.7786,771,388,785,427,778.0,407.5,multiline,none,-1,False,recently_moving,0.56,6.05,True,True
49,1.6333,38,truck,0.7321,669,498,1057,643,863.0,570.5,multiline,none,-1,False,recently_moving,1.38,0.44,True,True
49,1.6333,37,car,0.7804,1225,586,1422,666,1323.5,626.0,multiline,none,-1,False,recently_moving,2.08,22.85,True,True
49,1.6333,81,car,0.9121,1832,615,1919,690,1875.5,652.5,multiline,none,-1,False,recently_moving,1.54,16.79,True,True
49,1.6333,70,person,0.7034,276,487,296,534,286.0,510.5,multiline,none,-1,False,recently_moving,1.33,14.54,True,True
49,1.6333,59,truck,0.7891,0,510,126,638,63.0,574.0,multiline,none,-1,False,recently_moving,1.95,21.1,True,True
50,1.6667,1,person,0.7798,771,388,785,426,778.0,407.0,multiline,none,-1,False,recently_moving,0.54,5.89,True,True
50,1.6667,38,truck,0.5776,661,498,1060,643,860.5,570.5,multiline,none,-1,False,recently_moving,1.19,3.78,True,True
50,1.6667,37,car,0.8163,1223,586,1422,665,1322.5,625.5,multiline,none,-1,False,recently_moving,2.0,21.91,True,True
50,1.6667,81,car,0.9103,1828,614,1919,689,1873.5,651.5,multiline,none,-1,False,recently_moving,1.71,18.68,True,True
50,1.6667,70,person,0.6817,275,487,295,534,285.0,510.5,multiline,none,-1,False,recently_moving,1.36,14.91,True,True
50,1.6667,59,truck,0.7405,0,510,129,639,64.5,574.5,multiline,none,-1,False,recently_moving,1.91,20.65,True,True
51,1.7,1,person,0.7268,772,388,786,426,779.0,407.0,multiline,none,-1,False,recently_moving,0.54,5.81,True,True
51,1.7,38,truck,0.5576,652,498,1059,643,855.5,570.5,multiline,none,-1,False,recently_moving,1.33,7.25,True,True
51,1.7,37,car,0.7611,1221,586,1423,665,1322.0,625.5,multiline,none,-1,False,recently_moving,1.91,20.97,True,True
51,1.7,81,car,0.9127,1824,613,1919,689,1871.5,651.0,multiline,none,-1,False,recently_moving,1.86,20.35,True,True
51,1.7,70,person,0.4785,274,487,294,534,284.0,510.5,multiline,none,-1,False,recently_moving,1.37,15.01,True,True
51,1.7,59,bus,0.5096,0,510,132,640,66.0,575.0,multiline,none,-1,False,recently_moving,1.88,20.3,True,True
51,1.7,106,person,0.4064,1748,231,1758,250,1753.0,240.5,multiline,none,-1,False,insufficient_data,0.0,0.0,False,True
52,1.7333,1,person,0.7591,772,388,787,426,779.5,407.0,multiline,none,-1,False,recently_moving,0.55,5.95,True,True
52,1.7333,38,truck,0.5233,661,498,1056,643,858.5,570.5,multiline,none,-1,False,recently_moving,1.29,6.83,True,True
52,1.7333,37,car,0.7521,1219,586,1422,665,1320.5,625.5,multiline,none,-1,False,recently_moving,1.85,20.33,True,True
52,1.7333,81,car,0.9245,1819,613,1919,689,1869.0,651.0,multiline,none,-1,False,recently_moving,1.98,21.74,True,True
52,1.7333,70,person,0.6231,272,487,294,534,283.0,510.5,multiline,none,-1,False,recently_moving,1.35,14.85,True,True
52,1.7333,59,truck,0.6138,0,510,135,640,67.5,575.0,multiline,none,-1,False,recently_moving,1.84,19.91,True,True
52,1.7333,106,person,0.5632,1748,230,1758,250,1753.0,240.0,multiline,none,-1,False,insufficient_data,0.0,0.0,False,True
53,1.7667,1,person,0.749,772,388,788,426,780.0,407.0,multiline,none,-1,False,recently_moving,0.54,5.82,True,True
53,1.7667,38,truck,0.7274,674,498,1053,643,863.5,570.5,multiline,none,-1,False,recently_moving,1.24,3.4,True,True
53,1.7667,37,car,0.8332,1217,586,1418,665,1317.5,625.5,multiline,none,-1,False,recently_moving,1.83,20.06,True,True
53,1.7667,81,car,0.9251,1815,612,1919,689,1867.0,650.5,multiline,none,-1,False,recently_moving,2.06,22.62,True,True
53,1.7667,70,person,0.473,271,487,294,535,282.5,511.0,multiline,none,-1,False,recently_moving,1.29,14.2,True,True
53,1.7667,59,truck,0.7041,0,510,138,641,69.0,575.5,multiline,none,-1,False,recently_moving,1.81,19.57,True,True
53,1.7667,106,person,0.4556,1748,230,1758,250,1753.0,240.0,multiline,none,-1,False,insufficient_data,0.0,0.0,False,True
54,1.8,1,person,0.7434,773,388,788,426,780.5,407.0,multiline,none,-1,False,recently_moving,0.54,5.73,True,True
54,1.8,38,truck,0.5056,684,498,1051,643,867.5,570.5,multiline,none,-1,False,recently_moving,1.2,1.66,True,True
54,1.8,37,car,0.8611,1215,586,1412,665,1313.5,625.5,multiline,none,-1,False,recently_moving,1.91,20.93,True,True
54,1.8,81,car,0.9269,1811,612,1919,689,1865.0,650.5,multiline,none,-1,False,recently_moving,2.11,23.16,True,True
54,1.8,70,person,0.4295,270,487,292,535,281.0,511.0,multiline,none,-1,False,recently_moving,1.27,13.97,True,True
54,1.8,59,truck,0.7372,0,510,139,642,69.5,576.0,multiline,none,-1,False,recently_moving,1.76,19.01,True,True
54,1.8,106,person,0.4352,1749,230,1759,250,1754.0,240.0,multiline,none,-1,False,insufficient_data,0.0,0.0,False,True
55,1.8333,1,person,0.7547,773,388,789,426,781.0,407.0,multiline,none,-1,False,recently_moving,0.54,5.72,True,True
55,1.8333,38,truck,0.5885,693,498,1049,643,871.0,570.5,multiline,none,-1,False,recently_moving,1.44,4.37,True,True
55,1.8333,37,car,0.7653,1213,586,1409,665,1311.0,625.5,multiline,none,-1,False,recently_moving,1.97,21.68,True,True
55,1.8333,81,car,0.9229,1806,611,1919,688,1862.5,649.5,multiline,none,-1,False,recently_moving,2.16,23.73,True,True
55,1.8333,70,person,0.5198,269,487,291,534,280.0,510.5,multiline,none,-1,False,recently_moving,1.23,13.48,True,True
55,1.8333,59,truck,0.5495,0,509,141,642,70.5,575.5,multiline,none,-1,False,recently_moving,1.68,18.3,True,True
55,1.8333,106,person,0.3724,1750,230,1759,250,1754.5,240.0,multiline,none,-1,False,recently_moving,0.26,0.89,True,True
56,1.8667,1,person,0.7719,774,387,790,426,782.0,406.5,multiline,none,-1,False,recently_moving,0.54,5.73,True,True
56,1.8667,38,truck,0.538,699,498,1048,642,873.5,570.0,multiline,none,-1,False,recently_moving,1.47,4.74,True,True
56,1.8667,37,car,0.8046,1211,586,1406,664,1308.5,625.0,multiline,none,-1,False,recently_moving,2.02,22.18,True,True
56,1.8667,81,car,0.9201,1802,611,1919,688,1860.5,649.5,multiline,none,-1,False,recently_moving,2.19,24.06,True,True
56,1.8667,70,person,0.4415,268,487,289,534,278.5,510.5,multiline,none,-1,False,recently_moving,1.22,13.34,True,True
56,1.8667,59,truck,0.7253,0,509,142,643,71.0,576.0,multiline,none,-1,False,recently_moving,1.59,17.36,True,True
56,1.8667,106,person,0.378,1750,229,1760,249,1755.0,239.0,multiline,none,-1,False,recently_moving,0.32,1.43,True,True
57,1.9,1,person,0.7407,775,387,791,425,783.0,406.0,multiline,none,-1,False,recently_moving,0.57,6.07,True,True
57,1.9,38,truck,0.6856,703,498,1047,642,875.0,570.0,multiline,none,-1,False,recently_moving,1.62,6.39,True,True
57,1.9,37,car,0.8762,1209,586,1402,664,1305.5,625.0,multiline,none,-1,False,recently_moving,2.06,22.67,True,True
57,1.9,81,car,0.9252,1798,611,1919,687,1858.5,649.0,multiline,none,-1,False,recently_moving,2.21,24.22,True,True
57,1.9,70,person,0.5377,267,487,287,534,277.0,510.5,multiline,none,-1,False,recently_moving,1.21,13.24,True,True
57,1.9,59,bus,0.7861,0,509,143,643,71.5,576.0,multiline,none,-1,False,recently_moving,1.48,16.24,True,True
57,1.9,106,person,0.4943,1750,229,1760,249,1755.0,239.0,multiline,none,-1,False,recently_moving,0.33,1.81,True,True
58,1.9333,1,person,0.7511,775,387,791,425,783.0,406.0,multiline,none,-1,False,recently_moving,0.57,6.14,True,True
58,1.9333,38,truck,0.7022,706,498,1044,642,875.0,570.0,multiline,none,-1,False,recently_moving,1.64,9.05,True,True
58,1.9333,37,car,0.885,1207,586,1399,664,1303.0,625.0,multiline,none,-1,False,recently_moving,2.09,22.99,True,True
58,1.9333,81,car,0.9317,1794,611,1919,687,1856.5,649.0,multiline,none,-1,False,recently_moving,2.2,24.12,True,True
58,1.9333,70,person,0.6772,266,487,286,534,276.0,510.5,multiline,none,-1,False,recently_moving,1.2,13.16,True,True
58,1.9333,59,bus,0.902,0,509,144,644,72.0,576.5,multiline,none,-1,False,recently_moving,1.37,15.03,True,True
58,1.9333,106,person,0.617,1751,229,1761,249,1756.0,239.0,multiline,none,-1,False,recently_moving,0.36,2.34,True,True
59,1.9667,1,person,0.776,776,387,792,425,784.0,406.0,multiline,none,-1,False,recently_moving,0.6,6.48,True,True
59,1.9667,38,truck,0.7157,708,498,1040,642,874.0,570.0,multiline,none,-1,False,recently_moving,1.63,8.86,True,True
59,1.9667,37,car,0.8744,1205,586,1396,664,1300.5,625.0,multiline,none,-1,False,recently_moving,2.14,23.54,True,True
59,1.9667,81,car,0.9259,1791,611,1919,687,1855.0,649.0,multiline,none,-1,False,recently_moving,2.17,23.85,True,True
59,1.9667,59,truck,0.6582,0,509,146,644,73.0,576.5,multiline,none,-1,False,recently_moving,1.27,13.88,True,True
59,1.9667,106,person,0.6108,1751,229,1761,249,1756.0,239.0,multiline,none,-1,False,recently_moving,0.37,2.72,True,True
60,2.0,1,person,0.7746,776,386,792,424,784.0,405.0,multiline,none,-1,False,recently_moving,0.6,6.49,True,True
60,2.0,38,truck,0.7311,709,498,1037,642,873.0,570.0,multiline,none,-1,False,recently_moving,1.6,9.28,True,True
60,2.0,37,car,0.8716,1203,585,1393,664,1298.0,624.5,multiline,none,-1,False,recently_moving,2.2,24.22,True,True
60,2.0,81,car,0.9203,1787,611,1919,687,1853.0,649.0,multiline,none,-1,False,recently_moving,2.14,23.45,True,True
60,2.0,59,truck,0.7071,0,508,149,644,74.5,576.0,multiline,none,-1,False,recently_moving,1.2,13.13,True,True
60,2.0,106,person,0.5896,1751,229,1762,249,1756.5,239.0,multiline,none,-1,False,recently_moving,0.37,3.13,True,True
60,2.0,121,bus,0.3999,0,509,160,646,80.0,577.5,multiline,none,-1,False,insufficient_data,0.0,0.0,False,True
61,2.0333,1,person,0.7593,777,386,793,424,785.0,405.0,multiline,none,-1,False,recently_moving,0.63,6.77,True,True
61,2.0333,38,truck,0.749,710,498,1034,642,872.0,570.0,multiline,none,-1,False,recently_moving,1.53,10.07,True,True
61,2.0333,37,car,0.89,1202,585,1391,663,1296.5,624.0,multiline,none,-1,False,recently_moving,2.26,24.85,True,True
61,2.0333,81,car,0.9092,1783,610,1919,687,1851.0,648.5,multiline,none,-1,False,recently_moving,2.11,23.16,True,True
61,2.0333,59,truck,0.4798,0,508,151,645,75.5,576.5,multiline,none,-1,False,recently_moving,1.14,12.46,True,True
61,2.0333,106,person,0.576,1752,229,1762,249,1757.0,239.0,multiline,none,-1,False,recently_moving,0.38,3.56,True,True
61,2.0333,121,bus,0.6745,0,508,159,646,79.5,577.0,multiline,none,-1,False,insufficient_data,0.0,0.0,False,True
62,2.0667,1,person,0.6783,778,386,793,424,785.5,405.0,multiline,none,-1,False,recently_moving,0.63,6.82,True,True
62,2.0667,38,truck,0.6939,709,498,1031,642,870.0,570.0,multiline,none,-1,False,recently_moving,1.38,11.66,True,True
62,2.0667,37,car,0.8824,1200,584,1388,663,1294.0,623.5,multiline,none,-1,False,recently_moving,2.36,25.93,True,True
62,2.0667,81,car,0.9137,1780,610,1919,686,1849.5,648.0,multiline,none,-1,False,recently_moving,2.07,22.78,True,True
62,2.0667,59,bus,0.4228,0,507,153,645,76.5,576.0,multiline,none,-1,False,recently_moving,1.08,11.82,True,True
62,2.0667,106,person,0.5141,1752,229,1763,249,1757.5,239.0,multiline,none,-1,False,recently_moving,0.39,4.0,True,True
62,2.0667,121,truck,0.6368,0,507,158,646,79.0,576.5,multiline,none,-1,False,insufficient_data,0.0,0.0,False,True
62,2.0667,124,person,0.4628,0,581,26,624,13.0,602.5,multiline,none,-1,False,insufficient_data,0.0,0.0,False,True
63,2.1,1,person,0.4088,778,387,794,423,786.0,405.0,multiline,none,-1,False,recently_moving,0.63,6.84,True,True
63,2.1,38,truck,0.682,708,498,1029,641,868.5,569.5,multiline,none,-1,False,recently_moving,1.44,11.12,True,True
63,2.1,37,car,0.8901,1198,584,1386,663,1292.0,623.5,multiline,none,-1,False,recently_moving,2.44,26.83,True,True
63,2.1,81,car,0.9115,1776,610,1919,686,1847.5,648.0,multiline,none,-1,False,recently_moving,2.04,22.38,True,True
63,2.1,59,bus,0.5235,0,506,154,645,77.0,575.5,multiline,none,-1,False,recently_moving,1.02,11.03,True,True
63,2.1,106,person,0.6131,1752,229,1763,250,1757.5,239.5,multiline,none,-1,False,recently_moving,0.4,4.18,True,True
63,2.1,121,truck,0.3822,0,506,158,646,79.0,576.0,multiline,none,-1,False,insufficient_data,0.0,0.0,False,True
64,2.1333,1,person,0.32,779,387,794,423,786.5,405.0,multiline,none,-1,False,recently_moving,0.63,6.83,True,True
64,2.1333,38,truck,0.6402,707,497,1028,641,867.5,569.0,multiline,none,-1,False,recently_moving,1.41,8.67,True,True
64,2.1333,37,car,0.8909,1197,584,1384,663,1290.5,623.5,multiline,none,-1,False,recently_moving,2.45,26.91,True,True
64,2.1333,81,car,0.9072,1772,610,1919,686,1845.5,648.0,multiline,none,-1,False,recently_moving,2.01,22.12,True,True
64,2.1333,106,person,0.4889,1752,229,1764,250,1758.0,239.5,multiline,none,-1,False,recently_moving,0.43,4.47,True,True
65,2.1667,38,truck,0.7417,706,497,1026,641,866.0,569.0,multiline,none,-1,False,recently_moving,1.31,5.21,True,True
65,2.1667,37,car,0.8936,1195,584,1382,662,1288.5,623.0,multiline,none,-1,False,recently_moving,2.39,26.28,True,True
65,2.1667,81,car,0.9059,1769,610,1919,686,1844.0,648.0,multiline,none,-1,False,recently_moving,1.98,21.77,True,True
65,2.1667,106,person,0.5378,1753,229,1765,249,1759.0,239.0,multiline,none,-1,False,recently_moving,0.45,4.69,True,True
65,2.1667,59,bus,0.8459,0,505,155,645,77.5,575.0,multiline,none,-1,False,recently_moving,0.95,10.12,True,True
66,2.2,38,truck,0.5724,705,497,1025,641,865.0,569.0,multiline,none,-1,False,recently_moving,1.17,1.79,True,True
66,2.2,37,car,0.8707,1193,584,1381,662,1287.0,623.0,multiline,none,-1,False,recently_moving,2.32,25.5,True,True
66,2.2,81,car,0.9054,1767,609,1919,686,1843.0,647.5,multiline,none,-1,False,recently_moving,1.91,20.99,True,True
66,2.2,106,person,0.362,1753,229,1765,249,1759.0,239.0,multiline,none,-1,False,recently_moving,0.45,4.69,True,True
66,2.2,59,bus,0.8424,0,505,155,645,77.5,575.0,multiline,none,-1,False,recently_moving,0.88,9.37,True,True
67,2.2333,38,truck,0.6449,703,497,1025,641,864.0,569.0,multiline,none,-1,False,recently_moving,1.03,2.79,True,True
67,2.2333,37,car,0.8847,1192,584,1379,662,1285.5,623.0,multiline,none,-1,False,recently_moving,2.24,24.64,True,True
67,2.2333,81,car,0.9096,1763,609,1919,687,1841.0,648.0,multiline,none,-1,False,recently_moving,1.86,20.46,True,True
67,2.2333,106,person,0.3875,1754,229,1765,249,1759.5,239.0,multiline,none,-1,False,recently_moving,0.44,4.63,True,True
67,2.2333,59,bus,0.7855,0,505,155,644,77.5,574.5,multiline,none,-1,False,recently_moving,0.82,8.57,True,True
67,2.2333,70,person,0.7323,262,485,283,534,272.5,509.5,multiline,none,-1,False,recently_moving,1.26,13.82,True,True
67,2.2333,1,person,0.3224,780,387,794,423,787.0,405.0,multiline,none,-1,False,recently_moving,0.63,6.82,True,True
68,2.2667,38,truck,0.7031,701,497,1024,640,862.5,568.5,multiline,none,-1,False,recently_moving,0.94,6.15,True,True
68,2.2667,37,car,0.8785,1190,584,1377,662,1283.5,623.0,multiline,none,-1,False,recently_moving,2.16,23.75,True,True
68,2.2667,81,car,0.9139,1759,609,1919,687,1839.0,648.0,multiline,none,-1,False,recently_moving,1.83,20.13,True,True
68,2.2667,106,person,0.4187,1755,229,1766,249,1760.5,239.0,multiline,none,-1,False,recently_moving,0.46,4.93,True,True
68,2.2667,59,bus,0.7963,0,504,156,643,78.0,573.5,multiline,none,-1,False,recently_moving,0.79,8.11,True,True
68,2.2667,70,person,0.5411,259,484,281,534,270.0,509.0,multiline,none,-1,False,recently_moving,1.34,14.61,True,True
69,2.3,38,truck,0.6941,700,497,1023,640,861.5,568.5,multiline,none,-1,False,recently_moving,0.92,8.73,True,True
69,2.3,37,car,0.8576,1189,584,1375,662,1282.0,623.0,multiline,none,-1,False,recently_moving,2.08,22.81,True,True
69,2.3,81,car,0.9194,1756,609,1919,688,1837.5,648.5,multiline,none,-1,False,recently_moving,1.8,19.72,True,True
69,2.3,106,person,0.3533,1755,229,1766,249,1760.5,239.0,multiline,none,-1,False,recently_moving,0.44,4.79,True,True
69,2.3,59,bus,0.7817,0,504,157,643,78.5,573.5,multiline,none,-1,False,recently_moving,0.77,7.85,True,True
69,2.3,70,person,0.7931,256,484,279,534,267.5,509.0,multiline,none,-1,False,recently_moving,1.43,15.64,True,True
70,2.3333,38,truck,0.605,698,497,1023,640,860.5,568.5,multiline,none,-1,False,recently_moving,0.96,10.43,True,True
70,2.3333,37,car,0.86,1187,584,1373,662,1280.0,623.0,multiline,none,-1,False,recently_moving,2.01,22.04,True,True
70,2.3333,81,car,0.9187,1753,609,1919,689,1836.0,649.0,multiline,none,-1,False,recently_moving,1.78,19.45,True,True
70,2.3333,106,person,0.2773,1756,229,1767,249,1761.5,239.0,multiline,none,-1,False,recently_moving,0.46,5.04,True,True
70,2.3333,59,bus,0.8254,0,503,158,642,79.0,572.5,multiline,none,-1,False,recently_moving,0.78,7.87,True,True
70,2.3333,70,person,0.7797,254,483,278,534,266.0,508.5,multiline,none,-1,False,recently_moving,1.51,16.49,True,True
70,2.3333,124,person,0.5258,0,581,24,624,12.0,602.5,multiline,none,-1,False,insufficient_data,0.0,0.0,False,True
71,2.3667,38,truck,0.4927,696,497,1020,640,858.0,568.5,multiline,none,-1,False,recently_moving,1.1,12.08,True,True
71,2.3667,37,car,0.8479,1186,584,1371,662,1278.5,623.0,multiline,none,-1,False,recently_moving,1.93,21.2,True,True
71,2.3667,81,car,0.9133,1750,609,1919,690,1834.5,649.5,multiline,none,-1,False,recently_moving,1.75,19.13,True,True
71,2.3667,106,person,0.3972,1757,229,1767,249,1762.0,239.0,multiline,none,-1,False,recently_moving,0.48,5.18,True,True
71,2.3667,59,bus,0.8228,0,503,159,642,79.5,572.5,multiline,none,-1,False,recently_moving,0.76,7.76,True,True
71,2.3667,70,person,0.7971,252,482,277,535,264.5,508.5,multiline,none,-1,False,recently_moving,1.57,17.22,True,True
71,2.3667,124,person,0.3177,0,581,24,622,12.0,601.5,multiline,none,-1,False,insufficient_data,0.0,0.0,False,True
72,2.4,38,truck,0.6694,695,497,1017,640,856.0,568.5,multiline,none,-1,False,recently_moving,1.23,13.51,True,True
72,2.4,37,car,0.865,1184,584,1370,662,1277.0,623.0,multiline,none,-1,False,recently_moving,1.88,20.64,True,True
72,2.4,81,car,0.9098,1748,609,1919,690,1833.5,649.5,multiline,none,-1,False,recently_moving,1.7,18.58,True,True
72,2.4,59,bus,0.6579,0,503,159,642,79.5,572.5,multiline,none,-1,False,recently_moving,0.7,7.15,True,True
72,2.4,70,person,0.7908,250,481,276,535,263.0,508.0,multiline,none,-1,False,recently_moving,1.65,18.12,True,True
73,2.4333,38,truck,0.4822,693,496,1014,639,853.5,567.5,multiline,none,-1,False,recently_moving,1.33,14.64,True,True
73,2.4333,37,car,0.8672,1183,584,1368,662,1275.5,623.0,multiline,none,-1,False,recently_moving,1.81,19.91,True,True
73,2.4333,81,car,0.9178,1745,609,1919,690,1832.0,649.5,multiline,none,-1,False,recently_moving,1.67,18.23,True,True
73,2.4333,59,bus,0.5131,0,502,160,642,80.0,572.0,multiline,none,-1,False,recently_moving,0.65,6.83,True,True
73,2.4333,70,person,0.7267,249,481,275,535,262.0,508.0,multiline,none,-1,False,recently_moving,1.69,18.52,True,True
73,2.4333,136,person,0.5972,48,589,79,633,63.5,611.0,multiline,none,-1,False,insufficient_data,0.0,0.0,False,True
74,2.4667,37,car,0.8778,1182,584,1366,663,1274.0,623.5,multiline,none,-1,False,recently_moving,1.75,19.26,True,True
74,2.4667,81,car,0.9153,1742,609,1919,690,1830.5,649.5,multiline,none,-1,False,recently_moving,1.63,17.84,True,True
74,2.4667,59,bus,0.3214,0,502,160,642,80.0,572.0,multiline,none,-1,False,recently_moving,0.59,6.27,True,True
74,2.4667,70,person,0.7381,248,482,273,534,260.5,508.0,multiline,none,-1,False,recently_moving,1.72,18.93,True,True
74,2.4667,136,person,0.6584,48,589,80,632,64.0,610.5,multiline,none,-1,False,insufficient_data,0.0,0.0,False,True
75,2.5,37,car,0.8812,1180,584,1364,663,1272.0,623.5,multiline,none,-1,False,recently_moving,1.73,19.01,True,True
75,2.5,81,car,0.9218,1739,609,1919,690,1829.0,649.5,multiline,none,-1,False,recently_moving,1.59,17.41,True,True
75,2.5,70,person,0.7255,246,482,272,534,259.0,508.0,multiline,none,-1,False,recently_moving,1.75,19.19,True,True
75,2.5,136,person,0.5264,48,589,82,632,65.0,610.5,multiline,none,-1,False,insufficient_data,0.0,0.0,False,True
76,2.5333,37,car,0.8662,1179,584,1363,663,1271.0,623.5,multiline,none,-1,False,recently_moving,1.68,18.48,True,True
